,From,To,Capacity,Length,FreeFlowTime,B,Power,SpeedLimit,CriticalSpeed,Lanes
8166,3517,1861,400.0,0.43,0.516,0.667,4.0,50,30.0,1
8167,3517,838,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8168,3518,1343,400.0,0.28,0.373,0.667,4.0,45,27.0,1
8169,3518,1862,400.0,0.35,0.467,0.667,4.0,45,27.0,1
8170,3519,1366,600.0,0.4,0.436,0.667,4.0,55,33.0,1
8171,3519,1857,600.0,0.33,0.36,0.667,4.0,55,33.0,1
8172,3520,1856,700.0,0.06,0.065,0.667,4.0,55,33.0,2
8173,3520,3441,700.0,0.2,0.218,0.667,4.0,55,33.0,2
8174,3521,1862,400.0,0.11,0.165,0.667,4.0,40,24.0,1
8175,3521,2248,400.0,0.13,0.195,0.667,4.0,40,24.0,1
8176,3521,836,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
8177,3522,1871,400.0,0.19,0.228,0.667,4.0,50,30.0,1
8178,3522,2054,400.0,0.16,0.192,0.667,4.0,50,30.0,1
8179,3523,1874,400.0,0.13,0.173,0.667,4.0,45,27.0,1
8180,3523,2932,400.0,0.12,0.16,0.667,4.0,45,27.0,1
8181,3524,1888,400.0,0.09,0.135,0.667,4.0,40,24.0,1
8182,3524,2127,400.0,0.18,0.27,0.667,4.0,40,24.0,1
8183,3524,843,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
8184,3525,1889,800.0,0.14,0.168,0.282,4.0,50,39.0,2
8185,3525,1890,800.0,0.1,0.12,0.282,4.0,50,39.0,2
8186,3526,1889,800.0,0.13,0.156,0.282,4.0,50,39.0,2
8187,3526,1944,800.0,0.15,0.18,0.282,4.0,50,39.0,2
8188,3527,3874,400.0,0.08,0.12,0.667,4.0,40,24.0,1
8189,3527,2214,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8190,3528,1890,400.0,0.11,0.165,0.667,4.0,40,24.0,1
8191,3528,1945,400.0,0.08,0.12,0.667,4.0,40,24.0,1
8192,3529,3530,500.0,0.16,0.213,0.667,4.0,45,27.0,1
8193,3529,1941,500.0,0.13,0.173,0.667,4.0,45,27.0,1
8194,3529,834,300.0,0.16,0.4,0.0,4.0,24,24.0,5
8195,3530,3531,400.0,0.27,0.36,0.667,4.0,45,27.0,1
8196,3530,3529,500.0,0.16,0.213,0.667,4.0,45,27.0,1
8197,3531,2426,500.0,0.12,0.16,0.667,4.0,45,27.0,1
8198,3531,3530,400.0,0.27,0.36,0.667,4.0,45,27.0,1
8199,3532,1944,500.0,0.11,0.147,0.667,4.0,45,27.0,1
8200,3532,2426,500.0,0.09,0.12,0.667,4.0,45,27.0,1
8201,3532,834,400.0,0.13,0.325,0.0,4.0,24,24.0,5
8202,3533,3874,400.0,0.32,0.96,0.667,4.0,20,12.0,1
8203,3533,1945,400.0,0.06,0.09,0.667,4.0,40,24.0,1
8204,3533,2226,400.0,0.1,0.15,0.667,4.0,40,24.0,1
8205,3534,2009,400.0,0.25,0.375,0.667,4.0,40,24.0,1
8206,3534,2226,400.0,0.44,0.66,0.667,4.0,40,24.0,1
8207,3534,842,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8208,3535,2054,400.0,0.11,0.147,0.667,4.0,45,27.0,1
8209,3535,2421,400.0,0.13,0.173,0.667,4.0,45,27.0,1
8210,3536,2128,400.0,0.17,0.255,0.667,4.0,40,24.0,1
8211,3536,2129,400.0,0.1,0.15,0.667,4.0,40,24.0,1
8212,3536,843,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
8213,3537,2128,400.0,0.13,0.195,0.667,4.0,40,24.0,1
8214,3537,2423,400.0,0.15,0.225,0.667,4.0,40,24.0,1
8215,3538,2428,400.0,0.21,0.315,0.667,4.0,40,24.0,1
8216,3538,2429,400.0,0.15,0.225,0.667,4.0,40,24.0,1
8217,3539,3540,400.0,0.18,0.27,0.667,4.0,40,24.0,1
8218,3539,1876,400.0,0.29,0.387,0.667,4.0,45,27.0,1
8219,3539,2998,400.0,0.07,0.093,0.667,4.0,45,27.0,1
8220,3540,3539,400.0,0.18,0.27,0.667,4.0,40,24.0,1
8221,3541,3710,700.0,0.18,0.27,0.667,4.0,40,24.0,1
8222,3541,3711,600.0,0.66,0.88,0.667,4.0,45,27.0,1
8223,3541,3416,600.0,0.66,0.88,0.667,4.0,45,27.0,1
8224,3541,869,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
8225,3542,3552,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8226,3542,1302,400.0,0.18,0.27,0.667,4.0,40,24.0,1
8227,3542,3449,400.0,0.24,0.36,0.667,4.0,40,24.0,1
8228,3543,3544,400.0,0.1,0.133,0.667,4.0,45,27.0,1
8229,3543,1888,500.0,0.06,0.08,0.667,4.0,45,27.0,1
8230,3543,2129,500.0,0.06,0.08,0.667,4.0,45,27.0,1
8231,3544,3545,400.0,0.19,0.253,0.667,4.0,45,27.0,1
8232,3544,3543,400.0,0.1,0.133,0.667,4.0,45,27.0,1
8233,3545,1951,500.0,0.05,0.075,0.667,4.0,40,24.0,1
8234,3545,2935,500.0,0.06,0.09,0.667,4.0,40,24.0,1
8235,3545,3544,400.0,0.19,0.253,0.667,4.0,45,27.0,1
8236,3546,3547,600.0,0.43,0.573,0.667,4.0,45,27.0,1
8237,3546,3177,600.0,0.66,0.792,0.667,4.0,50,30.0,1
8238,3547,4431,800.0,0.07,0.06,0.282,4.0,70,54.6,2
8239,3547,3546,600.0,0.43,0.573,0.667,4.0,45,27.0,1
8240,3547,1905,800.0,0.12,0.131,0.282,4.0,55,42.9,2
8241,3548,3857,400.0,0.2,0.4,0.667,4.0,30,18.0,1
8242,3548,3191,800.0,0.25,0.273,0.282,4.0,55,42.9,2
8243,3548,3365,800.0,0.55,0.508,0.282,4.0,65,50.7,2
8244,3548,998,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
8245,3549,3722,600.0,0.45,0.6,0.667,4.0,45,27.0,1
8246,3549,4528,1400.0,0.07,0.056,0.282,4.0,75,58.5,2
8247,3549,4529,1400.0,0.1,0.08,0.282,4.0,75,58.5,2
8248,3550,3179,600.0,0.39,0.468,0.667,4.0,50,30.0,1
8249,3550,2878,600.0,0.42,0.504,0.667,4.0,50,30.0,1
8250,3551,3552,400.0,0.09,0.135,0.667,4.0,40,24.0,1
8251,3552,1295,400.0,0.48,0.72,0.667,4.0,40,24.0,1
8252,3552,3542,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8253,3552,3551,400.0,0.09,0.135,0.667,4.0,40,24.0,1
8254,3553,3554,400.0,0.1,0.15,0.667,4.0,40,24.0,1
8255,3553,2936,400.0,0.11,0.132,0.667,4.0,50,30.0,1
8256,3553,2937,400.0,0.09,0.108,0.667,4.0,50,30.0,1
8257,3554,2933,200.0,0.11,0.189,0.667,4.0,35,21.0,1
8258,3554,2936,200.0,0.13,0.223,0.667,4.0,35,21.0,1
8259,3554,3553,400.0,0.1,0.15,0.667,4.0,40,24.0,1
8260,3555,2997,400.0,0.11,0.165,0.667,4.0,40,24.0,1
8261,3555,2998,400.0,0.17,0.255,0.667,4.0,40,24.0,1
8262,3556,1308,400.0,0.05,0.075,0.667,4.0,40,24.0,1
8263,3556,1309,400.0,0.05,0.075,0.667,4.0,40,24.0,1
8264,3556,3231,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8265,3557,3861,300.0,0.47,1.128,0.667,4.0,25,15.0,1
8266,3557,3860,300.0,0.31,0.744,0.667,4.0,25,15.0,1
8267,3557,658,1800.0,0.14,0.35,0.0,4.0,24,24.0,5
8268,3558,4714,700.0,0.16,0.213,0.667,4.0,45,27.0,2
8269,3558,2895,600.0,0.39,0.468,0.667,4.0,50,30.0,1
8270,3558,2924,700.0,0.33,0.44,0.667,4.0,45,27.0,2
8271,3559,4788,1100.0,0.07,0.065,0.282,4.0,65,50.7,3
8272,3559,2600,1100.0,0.39,0.36,0.282,4.0,65,50.7,3
8273,3559,3415,600.0,0.05,0.075,0.667,4.0,40,24.0,1
8274,3560,3846,400.0,0.1,0.2,0.667,4.0,30,18.0,1
8275,3560,573,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
8276,3561,4512,1700.0,0.22,0.139,0.225,4.0,95,77.5,4
8277,3562,2850,1800.0,0.37,0.234,0.225,4.0,95,77.5,3
8278,3563,3712,600.0,0.23,0.345,0.667,4.0,40,24.0,1
8279,3563,3850,600.0,0.35,0.525,0.667,4.0,40,24.0,1
8280,3563,949,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8281,3564,4734,800.0,0.77,0.616,0.282,4.0,75,58.5,2
8282,3564,2548,800.0,0.43,0.344,0.282,4.0,75,58.5,2
8283,3565,3713,400.0,0.07,0.12,0.667,4.0,35,21.0,1
8284,3565,2810,900.0,0.25,0.3,0.282,4.0,50,39.0,1
8285,3565,3494,900.0,0.27,0.324,0.282,4.0,50,39.0,1
8286,3566,3941,1000.0,0.35,0.382,0.282,4.0,55,42.9,2
8287,3566,4466,1000.0,0.84,0.775,0.282,4.0,65,50.7,2
8288,3567,1136,800.0,0.09,0.108,0.282,4.0,50,39.0,1
8289,3567,2056,800.0,0.1,0.133,0.282,4.0,45,35.1,2
8290,3568,4775,800.0,0.18,0.166,0.282,4.0,65,50.7,2
8291,3568,1830,800.0,0.48,0.443,0.282,4.0,65,50.7,2
8292,3568,231,1800.0,0.38,0.95,0.0,4.0,24,24.0,5
8293,3569,4773,400.0,0.72,0.665,0.667,4.0,65,39.0,1
8294,3569,1832,400.0,0.61,0.563,0.667,4.0,65,39.0,1
8295,3569,218,1800.0,0.65,1.625,0.0,4.0,24,24.0,5
8296,3570,4342,700.0,0.05,0.06,0.667,4.0,50,30.0,2
8297,3570,4343,900.0,0.05,0.06,0.282,4.0,50,39.0,2
8298,3570,4349,800.0,0.05,0.06,0.282,4.0,50,39.0,2
8299,3571,4339,800.0,0.05,0.06,0.282,4.0,50,39.0,2
8300,3571,4340,900.0,0.05,0.06,0.282,4.0,50,39.0,2
8301,3571,4349,800.0,0.05,0.06,0.282,4.0,50,39.0,2
8302,3572,4346,900.0,0.23,0.307,0.282,4.0,45,35.1,1
8303,3572,1844,1100.0,0.58,0.497,0.282,4.0,70,54.6,2
8304,3572,1845,1100.0,0.59,0.506,0.282,4.0,70,54.6,2
8305,3573,3714,400.0,0.66,0.99,0.667,4.0,40,24.0,1
8306,3573,1884,600.0,0.45,0.491,0.667,4.0,55,33.0,1
8307,3573,2729,600.0,0.17,0.185,0.667,4.0,55,33.0,1
8308,3573,920,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
8309,3574,3041,800.0,0.44,0.406,0.282,4.0,65,50.7,2
8310,3574,2209,800.0,0.18,0.166,0.282,4.0,65,50.7,2
8311,3575,3717,400.0,0.34,0.583,0.667,4.0,35,21.0,1
8312,3575,3189,700.0,0.25,0.333,0.667,4.0,45,27.0,2
8313,3575,3370,600.0,0.25,0.333,0.667,4.0,45,27.0,1
8314,3575,563,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8315,3576,3505,800.0,0.36,0.36,0.282,4.0,60,46.8,1
8316,3576,16,800.0,0.36,0.36,0.282,4.0,60,46.8,1
8317,3577,3578,400.0,0.47,0.806,0.667,4.0,35,21.0,1
8318,3577,1181,400.0,0.63,0.84,0.667,4.0,45,27.0,1
8319,3577,2387,400.0,0.32,0.427,0.667,4.0,45,27.0,1
8320,3578,1178,400.0,0.97,1.293,0.667,4.0,45,27.0,1
8321,3578,2387,400.0,0.52,0.693,0.667,4.0,45,27.0,1
8322,3578,3577,400.0,0.47,0.806,0.667,4.0,35,21.0,1
8323,3579,3681,600.0,0.43,0.737,0.667,4.0,35,21.0,1
8324,3579,3715,600.0,0.97,1.058,0.667,4.0,55,33.0,1
8325,3579,135,1800.0,0.52,1.3,0.0,4.0,24,24.0,5
8326,3580,3582,400.0,0.4,0.533,0.667,4.0,45,27.0,1
8327,3580,3325,400.0,0.21,0.28,0.667,4.0,45,27.0,1
8328,3580,3334,400.0,0.33,0.44,0.667,4.0,45,27.0,1
8329,3581,3716,600.0,0.19,0.253,0.667,4.0,45,27.0,1
8330,3581,3717,400.0,0.09,0.154,0.667,4.0,35,21.0,1
8331,3582,3334,400.0,0.66,0.88,0.667,4.0,45,27.0,1
8332,3582,3580,400.0,0.4,0.533,0.667,4.0,45,27.0,1
8333,3583,3584,400.0,0.38,0.456,0.667,4.0,50,30.0,1
8334,3583,3307,400.0,0.52,0.624,0.667,4.0,50,30.0,1
8335,3583,773,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
8336,3584,3307,400.0,0.09,0.108,0.667,4.0,50,30.0,1
8337,3584,3583,400.0,0.38,0.456,0.667,4.0,50,30.0,1
8338,3585,1207,800.0,0.05,0.046,0.282,4.0,65,50.7,1
8339,3585,1208,600.0,0.28,0.258,0.667,4.0,65,39.0,1
8340,3586,3718,400.0,0.27,0.324,0.667,4.0,50,30.0,1
8341,3586,3719,400.0,0.89,1.335,0.667,4.0,40,24.0,1
8342,3586,3354,400.0,0.66,0.88,0.667,4.0,45,27.0,1
8343,3587,1207,800.0,0.1,0.109,0.282,4.0,55,42.9,1
8344,3587,1209,800.0,0.77,0.711,0.282,4.0,65,50.7,1
8345,3588,3706,800.0,0.22,0.264,0.282,4.0,50,39.0,2
8346,3588,3895,400.0,0.28,0.42,0.667,4.0,40,24.0,1
8347,3588,3492,800.0,0.2,0.24,0.282,4.0,50,39.0,2
8348,3589,1482,400.0,0.69,0.92,0.667,4.0,45,27.0,1
8349,3589,1483,400.0,0.24,0.32,0.667,4.0,45,27.0,1
8350,3590,2100,400.0,0.08,0.107,0.667,4.0,45,27.0,1
8351,3590,2274,400.0,0.22,0.293,0.667,4.0,45,27.0,1
8352,3591,2787,800.0,0.11,0.132,0.282,4.0,50,39.0,1
8353,3591,2973,800.0,0.25,0.3,0.282,4.0,50,39.0,1
8354,3592,2787,400.0,0.17,0.204,0.667,4.0,50,30.0,1
8355,3592,2974,400.0,0.31,0.372,0.667,4.0,50,30.0,1
8356,3593,3673,700.0,0.1,0.15,0.667,4.0,40,24.0,1
8357,3593,2003,700.0,0.29,0.435,0.667,4.0,40,24.0,1
8358,3594,561,400.0,0.23,0.575,0.0,4.0,24,24.0,5
8359,3595,1070,800.0,0.55,0.55,0.282,4.0,60,46.8,2
8360,3595,1071,800.0,0.18,0.196,0.282,4.0,55,42.9,2
8361,3595,995,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8362,3596,1074,400.0,0.14,0.21,0.667,4.0,40,24.0,1
8363,3596,996,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
8364,3597,4081,1100.0,1.04,0.832,0.282,4.0,75,58.5,2
8365,3597,4086,1100.0,1.08,0.864,0.282,4.0,75,58.5,2
8366,3597,1027,1800.0,0.15,0.375,0.0,4.0,24,24.0,5
8367,3598,1139,800.0,0.15,0.18,0.282,4.0,50,39.0,1
8368,3598,1140,800.0,0.29,0.348,0.282,4.0,50,39.0,1
8369,3598,1046,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
8370,3599,1224,800.0,0.2,0.218,0.282,4.0,55,42.9,2
8371,3599,1226,800.0,0.11,0.132,0.282,4.0,50,39.0,2
8372,3599,1054,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
8373,3600,1230,400.0,0.06,0.12,0.667,4.0,30,18.0,1
8374,3600,1232,400.0,0.58,1.16,0.667,4.0,30,18.0,1
8375,3601,1243,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8376,3601,1247,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8377,3602,4481,400.0,0.25,0.429,0.667,4.0,35,21.0,1
8378,3602,1329,400.0,0.15,0.257,0.667,4.0,35,21.0,1
8379,3602,904,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
8380,3603,1335,900.0,0.25,0.231,0.282,4.0,65,50.7,1
8381,3603,1337,900.0,0.27,0.249,0.282,4.0,65,50.7,1
8382,3603,879,1800.0,0.25,0.625,0.0,4.0,24,24.0,5
8383,3604,1394,600.0,0.3,0.4,0.667,4.0,45,27.0,1
8384,3604,1396,600.0,0.14,0.187,0.667,4.0,45,27.0,1
8385,3605,4049,1000.0,0.37,0.342,0.282,4.0,65,50.7,2
8386,3605,4277,1000.0,0.18,0.166,0.282,4.0,65,50.7,3
8387,3605,945,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
8388,3606,4321,600.0,0.06,0.08,0.667,4.0,45,27.0,1
8389,3606,4806,600.0,0.09,0.12,0.667,4.0,45,27.0,1
8390,3606,1003,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8391,3607,3779,700.0,0.13,0.195,0.667,4.0,40,24.0,1
8392,3607,1519,700.0,0.1,0.15,0.667,4.0,40,24.0,1
8393,3607,1021,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8394,3608,1523,400.0,0.12,0.18,0.667,4.0,40,24.0,1
8395,3608,1524,400.0,0.1,0.15,0.667,4.0,40,24.0,1
8396,3608,452,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
8397,3609,1526,400.0,0.11,0.189,0.667,4.0,35,21.0,1
8398,3609,1527,400.0,0.12,0.206,0.667,4.0,35,21.0,1
8399,3609,1014,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8400,3609,1021,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8401,3610,4110,400.0,0.15,0.2,0.667,4.0,45,27.0,1
8402,3610,1539,400.0,0.12,0.16,0.667,4.0,45,27.0,1
8403,3610,1001,1800.0,0.09,0.225,0.0,4.0,24,24.0,5
8404,3611,1539,400.0,0.09,0.135,0.667,4.0,40,24.0,1
8405,3611,1549,400.0,0.59,0.885,0.667,4.0,40,24.0,1
8406,3612,1553,400.0,0.11,0.147,0.667,4.0,45,27.0,1
8407,3612,1554,400.0,0.12,0.16,0.667,4.0,45,27.0,1
8408,3613,4017,800.0,0.07,0.084,0.282,4.0,50,39.0,2
8409,3613,4580,800.0,0.06,0.072,0.282,4.0,50,39.0,2
8410,3613,963,1800.0,0.26,0.65,0.0,4.0,24,24.0,5
8411,3614,1551,400.0,0.12,0.16,0.667,4.0,45,27.0,1
8412,3614,1570,400.0,0.12,0.16,0.667,4.0,45,27.0,1
8413,3615,1570,400.0,0.09,0.108,0.667,4.0,50,30.0,1
8414,3615,1571,400.0,0.22,0.264,0.667,4.0,50,30.0,1
8415,3615,968,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
8416,3616,1583,400.0,0.19,0.253,0.667,4.0,45,27.0,1
8417,3616,1585,400.0,0.31,0.413,0.667,4.0,45,27.0,1
8418,3617,1590,400.0,0.26,0.347,0.667,4.0,45,27.0,1
8419,3617,1592,400.0,0.08,0.107,0.667,4.0,45,27.0,1
8420,3617,985,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
8421,3618,4563,500.0,0.19,0.253,0.667,4.0,45,27.0,1
8422,3618,1600,500.0,0.13,0.173,0.667,4.0,45,27.0,1
8423,3618,973,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8424,3619,1609,800.0,0.07,0.07,0.282,4.0,60,46.8,1
8425,3619,3099,800.0,0.07,0.07,0.282,4.0,60,46.8,1
8426,3619,997,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8427,3620,1607,800.0,0.22,0.264,0.282,4.0,50,39.0,2
8428,3620,1618,800.0,0.24,0.262,0.282,4.0,55,42.9,2
8429,3620,444,1800.0,0.24,0.6,0.0,4.0,24,24.0,5
8430,3621,4038,1000.0,0.13,0.142,0.282,4.0,55,42.9,2
8431,3621,4691,1000.0,0.2,0.16,0.282,4.0,75,58.5,2
8432,3621,944,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
8433,3622,4645,800.0,0.1,0.12,0.282,4.0,50,39.0,2
8434,3622,1660,800.0,0.08,0.087,0.282,4.0,55,42.9,2
8435,3622,933,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
8436,3623,1716,400.0,0.2,0.343,0.667,4.0,35,21.0,1
8437,3623,2067,400.0,0.12,0.206,0.667,4.0,35,21.0,1
8438,3623,556,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
8439,3624,4219,800.0,0.05,0.075,0.282,4.0,40,31.2,1
8440,3624,1758,800.0,0.05,0.075,0.282,4.0,40,31.2,1
8441,3625,4141,700.0,0.25,0.333,0.667,4.0,45,27.0,1
8442,3625,1800,700.0,0.34,0.453,0.667,4.0,45,27.0,1
8443,3625,1019,1800.0,0.06,0.15,0.0,4.0,24,24.0,5
8444,3626,3875,800.0,0.26,0.284,0.282,4.0,55,42.9,1
8445,3626,1878,800.0,0.14,0.153,0.282,4.0,55,42.9,1
8446,3626,866,1800.0,0.1,0.25,0.0,4.0,24,24.0,5
8447,3626,867,1800.0,0.23,0.575,0.0,4.0,24,24.0,5
8448,3627,1886,400.0,0.07,0.105,0.667,4.0,40,24.0,1
8449,3627,188,400.0,0.2,0.3,0.667,4.0,40,24.0,1
8450,3627,12,400.0,0.18,0.27,0.667,4.0,40,24.0,1
8451,3628,1887,700.0,0.12,0.18,0.667,4.0,40,24.0,1
8452,3628,883,1800.0,0.19,0.475,0.0,4.0,24,24.0,5
8453,3629,1933,400.0,0.27,0.36,0.667,4.0,45,27.0,1
8454,3629,1934,400.0,0.18,0.24,0.667,4.0,45,27.0,1
8455,3629,923,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
8456,3630,1350,400.0,0.47,0.627,0.667,4.0,45,27.0,1
8457,3630,2018,400.0,0.4,0.533,0.667,4.0,45,27.0,1
8458,3630,906,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
8459,3631,1763,600.0,0.16,0.24,0.667,4.0,40,24.0,1
8460,3631,2025,600.0,0.16,0.213,0.667,4.0,45,27.0,1
8461,3631,1039,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
8462,3632,1241,1100.0,0.12,0.111,0.282,4.0,65,50.7,2
8463,3632,2057,1100.0,0.17,0.157,0.282,4.0,65,50.7,2
8464,3632,1057,1800.0,0.2,0.5,0.0,4.0,24,24.0,5
8465,3633,2084,600.0,0.34,0.371,0.667,4.0,55,33.0,1
8466,3633,3283,600.0,1.81,1.975,0.667,4.0,55,33.0,1
8467,3633,919,1800.0,0.88,2.2,0.0,4.0,24,24.0,5
8468,3634,1762,400.0,0.48,0.823,0.667,4.0,35,21.0,1
8469,3634,2106,400.0,0.1,0.171,0.667,4.0,35,21.0,1
8470,3634,1043,1800.0,0.18,0.45,0.0,4.0,24,24.0,5
8471,3634,1044,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
8472,3635,2109,400.0,0.26,0.312,0.667,4.0,50,30.0,1
8473,3635,2133,400.0,0.12,0.144,0.667,4.0,50,30.0,1
8474,3635,1065,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8475,3636,4698,400.0,0.27,0.463,0.667,4.0,35,21.0,1
8476,3636,2160,400.0,0.16,0.274,0.667,4.0,35,21.0,1
8477,3636,1029,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8478,3637,2168,400.0,0.14,0.28,0.667,4.0,30,18.0,1
8479,3637,2169,400.0,0.16,0.32,0.667,4.0,30,18.0,1
8480,3637,185,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8481,3638,1963,400.0,0.48,0.576,0.667,4.0,50,30.0,1
8482,3638,2184,400.0,0.13,0.156,0.667,4.0,50,30.0,1
8483,3638,888,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
8484,3639,4105,1000.0,0.05,0.06,0.282,4.0,50,39.0,2
8485,3639,2271,1000.0,0.08,0.087,0.282,4.0,55,42.9,2
8486,3639,1010,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
8487,3640,1605,400.0,0.32,0.427,0.667,4.0,45,27.0,1
8488,3640,2285,400.0,0.16,0.213,0.667,4.0,45,27.0,1
8489,3640,450,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
8490,3640,979,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8491,3641,3778,400.0,0.37,0.634,0.667,4.0,35,21.0,1
8492,3641,4751,800.0,0.04,0.053,0.282,4.0,45,35.1,1
8493,3641,2313,600.0,0.08,0.107,0.667,4.0,45,27.0,1
8494,3642,1732,400.0,0.07,0.12,0.667,4.0,35,21.0,1
8495,3642,2354,400.0,0.1,0.171,0.667,4.0,35,21.0,1
8496,3642,511,1800.0,0.08,0.2,0.0,4.0,24,24.0,5
8497,3642,1040,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
8498,3643,2354,400.0,0.1,0.171,0.667,4.0,35,21.0,1
8499,3643,2355,400.0,0.1,0.171,0.667,4.0,35,21.0,1
8500,3643,1041,1800.0,0.05,0.125,0.0,4.0,24,24.0,5
8501,3644,3787,1000.0,0.07,0.07,0.282,4.0,60,46.8,3
8502,3644,2358,1000.0,0.13,0.13,0.282,4.0,60,46.8,2
8503,3645,1850,1800.0,0.35,0.21,0.225,4.0,100,81.6,2
8504,3646,2432,800.0,0.1,0.109,0.282,4.0,55,42.9,1
8505,3646,2811,800.0,0.22,0.24,0.282,4.0,55,42.9,1
8506,3646,940,1800.0,0.17,0.425,0.0,4.0,24,24.0,5
8507,3647,1937,1800.0,1.21,0.726,0.225,4.0,100,81.6,2
8508,3648,4419,1700.0,0.11,0.069,0.225,4.0,95,77.5,3
8509,3649,3823,1700.0,0.32,0.202,0.225,4.0,95,77.5,3
8510,3650,2530,400.0,0.9,1.8,0.667,4.0,30,18.0,1
8511,3650,2531,400.0,0.73,1.46,0.667,4.0,30,18.0,1
8512,3650,857,1800.0,0.21,0.525,0.0,4.0,24,24.0,5
8513,3651,2584,900.0,0.05,0.06,0.282,4.0,50,39.0,3
8514,3651,1022,1800.0,0.29,0.725,0.0,4.0,24,24.0,5
8515,3652,3829,400.0,0.39,0.78,0.667,4.0,30,18.0,1
8516,3652,3844,400.0,0.05,0.086,0.667,4.0,35,21.0,1
8517,3652,2611,400.0,0.13,0.223,0.667,4.0,35,21.0,1
8518,3652,892,1800.0,0.16,0.4,0.0,4.0,24,24.0,5
8519,3653,2313,600.0,0.16,0.24,0.667,4.0,40,24.0,1
8520,3653,2617,600.0,0.17,0.227,0.667,4.0,45,27.0,1
8521,3654,4627,800.0,0.04,0.048,0.282,4.0,50,39.0,1
8522,3654,2638,800.0,0.1,0.133,0.282,4.0,45,35.1,1
8523,3654,1013,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8524,3655,2719,400.0,0.61,0.915,0.667,4.0,40,24.0,1
8525,3655,924,1800.0,0.12,0.3,0.0,4.0,24,24.0,5
8526,3656,2737,400.0,0.49,0.735,0.667,4.0,40,24.0,1
8527,3656,2740,400.0,0.25,0.375,0.667,4.0,40,24.0,1
8528,3656,921,1800.0,0.22,0.55,0.0,4.0,24,24.0,5
8529,3657,2749,400.0,0.2,0.3,0.667,4.0,40,24.0,1
8530,3657,916,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8531,3658,2797,400.0,0.4,0.48,0.667,4.0,50,30.0,1
8532,3658,2798,400.0,0.18,0.216,0.667,4.0,50,30.0,1
8533,3658,871,1800.0,0.11,0.275,0.0,4.0,24,24.0,5
8534,3659,1878,800.0,0.23,0.251,0.282,4.0,55,42.9,1
8535,3659,2839,800.0,0.34,0.371,0.282,4.0,55,42.9,1
8536,3659,867,1800.0,0.13,0.325,0.0,4.0,24,24.0,5
8537,3659,1068,1800.0,0.07,0.175,0.0,4.0,24,24.0,5
8538,3660,2868,400.0,1.07,1.427,0.667,4.0,45,27.0,1
8539,3660,110,1800.0,0.57,1.425,0.0,4.0,24,24.0,5
8540,3661,1946,600.0,0.89,0.822,0.667,4.0,65,39.0,1
